76177,濠河风景名胜区
97502,乌石塘
24302219,陆家嘴
86069,阅江楼
79525,林屋洞
80681,宁波五龙潭景区
24762159,上海JOYPOLIS世嘉都市乐园
75726,沧浪亭
75803,兰亭
10758777,《印象普陀》演出
18610768,多乐岛蹦床公园
10559115,香山景区
82716,甪直古镇
30733069,苏州梦幻乐园
56376162,云顶草上世界
76803,太阳岛旅游度假区
83582734,龙之梦动物世界
86878,温州动物园
13805941,歌斐颂巧克力小镇
10524182,徽州古城
13376611,永联水上乐园
91593,白马涧龙池景区
79264,江心屿
82422,龙湾潭国家森林公园
10555629,杭州湾国家湿地公园
80143,盘门
15004574,东海半边山
93328,牛头山国家森林公园
10558988,扬州古运河
97611,云和梯田景区
80577,西海大峡谷
65187156,龙出没穿越漂流
13423239,南山漂流
77678,刘伯温故里旅游景区-百丈漈
10524073,南湖景区
10558943,中视无锡影视基地
10524117,苏州海洋馆
96090,狼山风景区
85402,琅琊山景区
23108076,田园嘉乐比乐园
10758168,浦江游览
84645,齐云山
76157,耦园
33514773,藏龙百瀑漂流
10559068,新安江山水画廊
97343,义乌海洋世界
85353,金山寺
22558893,横店圆明新园
10558623,尚湖风景区
33348673,五龙潭青云峡漂流
31677117,东方明珠豪华浦江游船
18515765,环球恐龙城
49526405,南京万达乐园
10558743,夫子庙秦淮河风光带
90992,顾村公园
61907010,上海万达汽车乐园
10557844,五龙源漂流
59709162,不可思议减压馆（旗舰店）
77445625,三体·时空沉浸展
85220247,湖州长颈鹿庄园
39073508,嘉兴欢乐世界
89351,南尖岩景区
80668,呈坎
10558772,朝天宫
10519556,天台山风景区
85272,桃花潭
18054293,永嘉书院
23851737,木心美术馆
75747,焦山
98986,婺源风景区
30812597,南极岛冰雪乐园
10520199,荡口古镇
99300,苏州太湖国家湿地公园
98991,瑶里景区
75748,北固山
10558594,中华门瓮城
10521317,南京城墙
75621,中共一大会址
88951,地下长河景区
28182748,金鸡湖游船
79402,东钱湖
56160155,上海惊魂密境
75698,灵谷景区
48620857,浦江郊野公园奇迹花园
83988,荷塘月色湿地公园
10759504,汤山紫清湖旅游区
86128,东极岛风景区
61427252,南京失恋博物馆
88637,九龙湖景区
61115410,黄浦江游览快线游（金陵东路码头）
29890902,鸠兹古镇
61141373,魔都矩阵
51865121,上饶欢乐风暴水上乐园
10558288,夜游护城河
22936866,漩门湾水上乐园
10533320,震旦博物馆
10535786,苏州上方山国家森林公园
83464,茱萸湾风景区
18054301,都市观光旅游巴士
61443566,上海失恋博物馆
79702,采石矶
79430,台州府城文化旅游区
20948063,黄海森林公园
81373,丹山赤水
97384,卡乐福未来水世界
90308651,四季冰雪乐园
10520314,黄金海滩
76186,亭林园
87924,石浦渔港古城
77332,张公洞
79285,江郎山景区
10530243,汉广陵王墓博物馆
76784,天马山公园
23850209,“龙船”浦江夜游
57240155,梅山湾沙滩公园
80105,棠樾牌坊群鲍家花园
10758139,宝华山国家森林公园
80325,木坑竹海
71572355,独角兽星空艺术馆 田子坊旗舰店
76421,九龙瀑
10533456,世博会博物馆
79213695,大青山野生动物世界
31658646,上海市历史博物馆
13407543,药王山漂流
76224,锦溪古镇
83089,重元寺
79437,长屿硐天
88248,岩头古村漂流
79438759,上渚山奇幻谷
10765020,石台牯牛降
88162,四明山国家森林公园
61946660,金鹰动物世界
