,0,1,2,3
43,21.130586025269277,11.512090648025566,5.919542023178084,3.0
44,26.483942004759047,13.465545024670272,0.8210607501629871,0.0
45,14.522687547930648,26.061770644567034,5.818462015653996,2.0
46,28.528992153872508,14.230451622827431,1.4257734149156005,0.0
47,24.901540066658704,15.45358550681427,2.6695050180429005,0.0
48,18.232260368694718,25.23014760922441,4.2969474229803755,4.0
49,8.8270221774867,6.820990483806948,2.294165176843114,1.0
50,29.759181120552345,12.12294285280396,3.2208644886441653,0.0
51,11.314207876077411,18.11726036057829,5.092467910601427,2.0
52,8.82594853089383,29.45110061126784,6.578504380976097,2.0
53,3.298963077654239,8.967873767123587,3.7020255852982284,1.0
54,9.805926857068894,11.625091577809867,4.627513396820167,1.0
55,17.969341331769623,8.006899724545598,3.4818253986667456,3.0
56,10.662010946471927,2.3941249758145866,6.792679944776979,1.0
57,10.954037560786183,19.386937028299183,3.7760933096441907,2.0
58,26.441494283779996,3.656832080174026,6.250346338760503,3.0
59,10.604241191165634,4.6388565969258435,5.040586411587773,1.0
60,22.84330912486038,22.08414004708179,1.745772894740526,4.0
61,10.205674267068067,6.53973969194211,3.645505743391261,1.0
62,13.913312706345474,28.027834356927794,6.6686264611002715,2.0
63,22.548103089488944,7.613348504111004,2.8477463407717494,3.0
64,8.150490390212235,5.218160179148859,3.091977008012187,1.0
65,21.877459750745334,22.969670334002366,0.849598658294192,4.0
66,27.858650042323713,12.010073203148945,2.099490014461794,0.0
67,5.721806167796778,16.270413102436198,7.711364673726116,2.0
68,9.448884595484701,17.709282598244528,5.2149282270385475,2.0
69,21.845616236568056,19.11520464753768,4.632270852321083,4.0
70,28.351473881633574,11.475902774902096,2.785726492693292,0.0
71,5.656802433916623,27.02041586792356,5.704933589236764,2.0
72,0.44575092127807636,24.941814306056372,9.39857674576135,2.0
73,13.992599795010609,15.250257579917507,8.827451233819701,2.0
74,12.569861875266962,26.3809718296828,4.543617656196232,2.0
75,29.963431419787703,22.429267350121414,7.813815121525585,4.0
76,26.828580492743978,24.30270736276099,4.6059662514121,4.0
77,7.792646163070342,29.91557734148818,7.2302501099002265,2.0
78,15.453897584327814,17.92129016835486,7.679893473272845,2.0
79,20.167959339776026,4.974074955978919,0.7351711436938494,3.0
80,20.673866249160742,1.7143873007681643,3.91433120669899,3.0
81,27.75331495781085,17.748718219124243,3.8230466557369414,0.0
82,7.141879956413212,2.140101581929229,5.903712351269385,1.0
83,9.719789236975263,14.972242677405017,7.492224233366606,1.0
84,14.142528786937236,18.95013361680474,6.015130818604199,2.0
85,7.863298274766835,26.54121032704137,4.025686908071833,2.0
86,25.015243234469455,20.786932827917408,4.031841573303296,4.0
87,29.021559162131886,11.518217651288403,3.1051462233136014,0.0
88,20.108168074014085,15.567519438810605,7.195535616180418,0.0
89,7.322708936101553,29.42998479804685,6.903777440282111,2.0
90,22.379666671161523,25.095801922644185,1.372124021015492,4.0
91,0.7956541400323602,1.6443124428654654,8.8276966176316,1.0
92,1.1980840502240553,18.68396981925659,9.431865029668852,2.0
93,29.939069709424178,19.239964702463364,5.967214234081221,0.0
94,17.68003614025812,3.0846791554750186,3.8024557904492595,3.0
95,12.101027898113928,1.6906194475261171,8.217382879386603,1.0
96,18.642087256852015,19.60032859842162,5.48858319761076,4.0
97,23.913029963322014,26.49064732126848,3.2193189292033644,4.0
98,20.84734432847154,28.787495129980915,5.251596611806446,4.0
99,6.417600768106478,22.050543725590977,3.323060318787971,2.0
100,13.088174292088585,29.912253908717414,7.801969899444709,2.0
101,26.38676860252595,17.851421956826396,3.9437736241388275,0.0
102,8.311214633539729,12.42176578591164,4.610659773181096,1.0
103,6.866572199677167,10.943062314633131,2.9049992529427797,1.0
104,13.239213944137077,19.462483011045627,5.00287776454775,2.0
105,25.259698258173742,12.477225050181055,2.3944391628142965,0.0
106,20.12788821157318,0.3273577853378873,5.311599912252019,3.0
107,8.829277335004464,3.421327805648252,5.010512898383959,1.0
108,13.94213821353102,3.7006142854788027,6.843281430470152,3.0
109,2.9623932839735714,15.52729919963039,8.45304256692599,1.0
110,13.971402426179914,21.211723609226002,4.670921473253533,2.0
111,17.160873265107334,26.27592514437143,5.6984387101305245,4.0
112,16.964057576997064,3.6472871496781165,4.0596016993871284,3.0
113,8.513493824613702,6.307044867240984,2.3785004619491423,1.0
114,28.97763103449494,3.0155769450478545,8.861420892566203,3.0
115,16.580231572124276,17.69182202907314,8.2879727383567,4.0
116,0.9200511580755211,3.1401858922130197,7.716112961023077,1.0
117,26.99377432272734,9.322160401206096,4.657230077516713,0.0
118,19.327046535660667,20.925811549882983,4.056030649116827,4.0
119,15.362646915554798,27.467415661704738,7.320740052234078,2.0
120,3.399404003886427,27.580226223211852,7.775515409858284,2.0
121,26.578004972045473,15.20943963769707,1.3482386686255838,0.0
122,19.13277050633595,24.076813094793355,3.1449955990862826,4.0
123,12.735451047000112,13.489914509774447,7.99882701244828,1.0
124,28.80406286054864,24.671205262699647,6.613043779232834,4.0
125,21.20143006513046,19.094220712609488,4.753830322689841,4.0
126,11.642449214763271,13.110850557816834,6.956397463518875,1.0
127,27.493731521721124,12.17859736725916,1.8361545827608676,0.0
128,2.4005011687333955,3.8649385668582905,6.123897661072827,1.0
129,18.335672323462685,18.188529098136495,6.788642858939753,4.0
130,11.555247356760088,3.28329304645076,6.66666277487164,1.0
131,5.67462598254553,6.391018028602323,2.04241262181109,1.0
132,8.26950043969352,9.144275208605057,1.7742181583338272,1.0
133,4.941590005704222,12.436773675341598,4.807780596443003,1.0
134,21.162416614316548,14.000218135786485,5.963460056624122,0.0
135,23.02606018385481,24.14469551485786,0.8728979522561079,4.0
136,7.509967801889628,6.544699891216244,1.6199349679312456,1.0
137,26.9760381127291,10.998120069317807,2.983160974593188,0.0
138,22.943642277830996,24.169660623327378,0.8146137967437709,4.0
139,0.9681138814391488,0.7138131496865929,9.413990964370894,1.0
140,23.167571715963504,25.893310631347692,2.3474490459528767,4.0
141,26.080742444321938,9.740727330424534,4.363783748630728,0.0
142,10.12234380845438,6.4682917445630554,3.6002777410469426,1.0
143,12.626079918973488,22.51708045932877,3.028607766023015,2.0
144,27.401458618519705,29.797588351567455,7.954716878570554,4.0
145,16.67731517154729,20.40506605836485,6.496013333009921,4.0
146,8.637274221999519,8.111782317570292,1.7564891920687558,1.0
147,4.924311728513833,18.647797992593027,6.3525388987960625,2.0
148,13.956461757103439,21.78858983001853,4.4775304262702464,2.0
149,7.067495525770983,7.533360798642585,0.5376369211781633,1.0
150,10.588629787608783,0.7518139094983289,8.174759997053318,1.0
151,27.33118684061435,11.45916583633643,2.526710618518281,0.0
152,26.162384749093384,20.899969369019836,4.821216066839991,4.0
153,6.175441059709504,17.904231455295655,6.08826067963457,2.0
154,26.579971052793976,15.493322917189287,1.6110962013922319,0.0
155,18.448333464462515,23.5840330240106,3.8129035206935966,4.0
156,17.245437027439202,0.5025752295798303,6.074040005499244,3.0
157,24.562950849366942,24.68104021357129,2.4933704806653707,4.0
158,17.91267836925783,1.9127517248946213,4.530406019483528,3.0
159,2.5270768557162127,13.429576964605825,6.930815181502975,1.0
160,14.600386583416709,29.37983063445491,8.153041417323456,2.0
161,17.962887877624762,13.458019492203144,8.236256301571457,3.0
162,23.94803419241576,3.4299148934572687,4.079841880376838,3.0
163,27.361141027024956,29.753052177218425,7.894674446860879,4.0
164,0.08659981852102261,9.88636780598795,7.042587123715306,1.0
165,3.438251097564132,1.5357077226197757,7.358183643199359,1.0
166,23.523029767440597,24.649308709473285,1.563964138485456,4.0
167,25.220221260437413,17.65489414479488,4.141793664856404,0.0
168,20.267142423523428,1.2710977681682178,4.360878472963364,3.0
169,19.94405725543905,11.878224273994762,6.278457547510966,3.0
170,11.477906471859859,9.592913965558292,4.851468151644512,1.0
171,12.061755956057405,24.364684160727645,2.8325633267624686,2.0
172,19.76988990999861,2.3460717692080113,3.3614888113796964,3.0
173,8.533936990671897,8.44933708602104,1.702032266365366,1.0
174,2.5179994001731707,4.31524841595934,5.736467258214839,1.0
175,2.0207360153417344,10.030139001601023,5.253884382704969,1.0
176,20.03957109476105,4.421087084941741,1.292503420698575,3.0
177,27.58423177537039,19.254311296855594,5.296666760278307,0.0
178,11.599820334553089,25.45006511742186,3.208823395539626,2.0
179,24.164114107788933,26.34175475224418,3.2338404793837845,4.0
180,5.947669039151534,2.611623712170743,5.506387264193134,1.0
181,6.237999707920562,21.00480678286681,3.891215845639808,2.0
182,3.6104659882133747,28.151538862674776,7.970273509763703,2.0
183,14.509745482814846,10.023415929485978,7.438901587301251,3.0
184,1.8896910551875423,8.17251700748878,4.994448820444948,1.0
185,10.926328142649256,13.709514001406376,6.965542664115464,1.0
186,12.28296722425697,20.304671918210573,3.730094547899082,2.0
187,21.053914816743653,17.268562934774117,6.571814028127868,4.0
188,15.23493326964259,14.922720716348467,9.769992532151626,2.0
189,8.131132336256623,6.9684072231655865,1.6443114291389995,1.0
190,9.886304088159283,8.254296438493895,3.0117425666771487,1.0
191,2.102609915382957,12.85981204309023,6.7892992101323095,1.0
192,7.061176748199861,13.56669633166254,5.531482536166612,1.0
193,8.998631497745887,11.56001817868908,4.108843508314864,1.0
194,20.810542955757747,23.730790235036014,1.447936733720317,4.0
195,26.84789592624885,28.112376239668805,6.346367978755479,4.0
196,5.367100162630268,29.608235462445553,7.927278307597323,2.0
197,29.60888423133071,12.703865894237744,2.7906505059549045,0.0
198,5.708022266139596,15.845119001784823,7.8948372895905194,1.0
199,27.191306532217368,26.679202791254635,5.747717007819786,4.0
